DATE_AS_AT,AGG_LEVEL,STATE,ABS_CODE,ABS_NAME,AGE_LOWER,AGE_UPPER,AIR_FIRST_DOSE_PCT,AIR_SECOND_DOSE_PCT,AIR_THIRD_DOSE_PCT,AIR_THIRD_DOSE_ELIGIBLE_PCT,AIR_FIRST_DOSE_APPROX_COUNT,AIR_SECOND_DOSE_APPROX_COUNT,AIR_THIRD_DOSE_APPROX_COUNT,ABS_ERP_2019_POPULATION,VALIDATED,URL
2022-07-17,ASGS_2016_SA3,NSW,12104,North Sydney - Mosman,15,999,89,87.8,,82.5,78902,77838,,88654,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,10304,Orange,15,999,95,95,,71.4,44768,44768,,47124,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,12504,Parramatta,15,999,95,94.7,,67.4,119748,119369,,126050,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,12601,Pennant Hills - Epping,15,999,95,95,,79.3,41582,41582,,43771,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,12403,Penrith,15,999,95,95,,63.5,114335,114335,,120353,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,12202,Pittwater,15,999,95,95,,75.4,49668,49668,,52282,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,10804,Port Macquarie,15,999,95,95,,72.5,66539,66539,,70041,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,10603,Port Stephens,15,999,95,95,,71,58731,58731,,61822,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,10102,Queanbeyan,15,999,95,95,,74.6,47518,47518,,50019,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,12404,Richmond - Windsor,15,999,95,95,,64.3,29200,29200,,30737,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,11201,Richmond Valley - Coastal,15,999,95,94.1,,65.6,66771,66138,,70285,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,11202,Richmond Valley - Hinterland,15,999,95,95,,62.9,55083,55083,,57982,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,11504,Rouse Hill - McGraths Hill,15,999,95,95,,68.9,30966,30966,,32596,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,12602,Ryde - Hunters Hill,15,999,92.6,91.1,,74.5,117079,115182,,126435,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,11401,Shoalhaven,15,999,95,95,,72.4,83341,83341,,87727,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,10103,Snowy Mountains,15,999,95,95,,71.8,15644,15644,,16467,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,10104,South Coast,15,999,95,95,,74.8,58726,58726,,61817,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,11402,Southern Highlands,15,999,95,95,,75.6,39948,39948,,42050,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,12405,St Marys,15,999,95,95,,59.8,42621,42621,,44864,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,12003,Strathfield - Burwood - Ashfield,15,999,90.1,88,,69.8,131771,128700,,146250,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,12802,Sutherland - Menai - Heathcote,15,999,95,95,,75.4,85192,85192,,89676,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,11703,Sydney Inner City,15,999,76.5,74.2,,72.6,179902,174493,,235166,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,11004,Tamworth - Gunnedah,15,999,95,95,,67.2,63218,63218,,66545,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,10805,Taree - Gloucester,15,999,95,95,,69.7,44017,44017,,46334,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,11302,Tumut - Tumbarumba,15,999,95,95,,69,11195,11195,,11784,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,11203,Tweed Valley,15,999,93.1,91.7,,65.2,74652,73530,,80185,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,10604,Upper Hunter,15,999,95,95,,64.8,22790,22790,,23989,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,10903,Upper Murray exc. Albury,15,999,95,95,,74.3,33883,33883,,35666,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,11303,Wagga Wagga,15,999,95,95,,71.3,73750,73750,,77632,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,12203,Warringah,15,999,95,95,,74.6,124686,124686,,131248,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,12303,Wollondilly,15,999,95,95,,62.4,33478,33478,,35240,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,10704,Wollongong,15,999,92,90.8,,72.1,105574,104197,,114754,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,10202,Wyong,15,999,95,95,,65.7,127978,127978,,134714,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NSW,10106,Young - Yass,15,999,95,95,,74.4,27931,27931,,29401,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NT,70201,Alice Springs,15,999,91.4,88.4,,76.8,28100,27178,,30744,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NT,70202,Barkly,15,999,69.9,66.2,,66.7,3199,3029,,4576,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NT,70203,Daly - Tiwi - West Arnhem,15,999,53.6,51.2,,74.6,7275,6949,,13572,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NT,70101,Darwin City,15,999,95,95,,82.4,22695,22695,,23889,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NT,70102,Darwin Suburbs,15,999,95,95,,82.1,42406,42406,,44638,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NT,70204,East Arnhem,15,999,76.9,73.3,,72.8,8242,7856,,10718,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NT,70205,Katherine,15,999,78.7,75.9,,71.8,12391,11950,,15744,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NT,70103,Litchfield,15,999,68.4,67.2,,74.5,14372,14120,,21012,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,NT,70104,Palmerston,15,999,95,95,,78.6,27008,27008,,28429,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30201,Bald Hills - Everton Park,15,999,95,94.8,,73,34676,34603,,36501,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31101,Beaudesert,15,999,89.2,87.7,,61.5,10599,10421,,11882,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31102,Beenleigh,15,999,94.4,92.6,,54.6,33080,32449,,35042,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30804,Biloela,15,999,89.9,88.1,,54.4,9844,9647,,10950,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31201,Bowen Basin - North,15,999,85.9,83.8,,49.5,22230,21687,,25879,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31301,Bribie - Beachmere,15,999,95,95,,74.5,29855,29855,,31426,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30501,Brisbane Inner,15,999,90.2,87.9,,68.1,68822,67067,,76299,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30502,Brisbane Inner - East,15,999,89,88.1,,73.2,33452,33114,,37587,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30503,Brisbane Inner - North,15,999,85.9,84.7,,72.9,73980,72946,,86123,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30504,Brisbane Inner - West,15,999,89.5,88.5,,76.6,46424,45905,,51870,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30901,Broadbeach - Burleigh,15,999,94.8,93.1,,59.5,53234,52279,,56154,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31103,Browns Plains,15,999,95,95,,52.1,63111,63111,,66433,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31601,Buderim,15,999,92,90.9,,66.3,44649,44116,,48532,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31901,Bundaberg,15,999,95,95,,65.1,70961,70961,,74696,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31902,Burnett,15,999,93.8,92.1,,64.1,37876,37190,,40380,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31302,Caboolture,15,999,95,95,,59.1,55365,55365,,58279,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31303,Caboolture Hinterland,15,999,82.4,81,,59.4,9856,9688,,11961,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30601,Cairns - North,15,999,94.2,92.9,,65.7,42962,42369,,45607,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30602,Cairns - South,15,999,95,95,,60.7,80283,80283,,84508,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31602,Caloundra,15,999,95,95,,66.5,70886,70886,,74617,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30101,Capalaba,15,999,95,95,,67,57803,57803,,60845,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30301,Carindale,15,999,93.1,92.2,,73,41788,41384,,44885,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30401,Centenary,15,999,95,95,,74.9,25835,25835,,27195,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30801,Central Highlands (Qld),15,999,87.8,85.5,,48.8,19408,18900,,22105,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31801,Charters Towers - Ayr - Ingham,15,999,94.9,93.3,,63,32544,31995,,34293,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30202,Chermside,15,999,94.2,93,,72,57735,57000,,61290,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30102,Cleveland - Stradbroke,15,999,95,95,,67.7,70689,70689,,74409,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30902,Coolangatta,15,999,92.4,90.9,,59.2,44216,43498,,47853,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30702,Darling Downs - East,15,999,95,95,,63.6,32043,32043,,33729,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30701,Darling Downs (West) - Maranoa,15,999,95,93.9,,64.3,33174,32790,,34920,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31501,Far North,15,999,67.6,64.3,,58.4,17792,16923,,26319,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31001,Forest Lake - Oxley,15,999,92.3,90.5,,63.9,57394,56275,,62182,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30805,Gladstone,15,999,95,93.6,,55.7,46395,45711,,48837,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30903,Gold Coast - North,15,999,91.6,89.9,,64.7,55836,54799,,60956,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30904,Gold Coast Hinterland,15,999,87,85.7,,61.9,14307,14093,,16445,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30703,Granite Belt,15,999,95,95,,61.6,31620,31620,,33284,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31903,Gympie - Cooloola,15,999,91.3,89.7,,63.1,39142,38456,,42872,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31904,Hervey Bay,15,999,95,95,,68.7,47548,47548,,50051,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30302,Holland Park - Yeronga,15,999,88.1,86.7,,72,59873,58921,,67960,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30603,Innisfail - Cassowary Coast,15,999,93.4,90.9,,60.6,27160,26433,,29079,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31002,Ipswich Hinterland,15,999,92,90.6,,62.2,50169,49406,,54532,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31003,Ipswich Inner,15,999,95,95,,63.1,85229,85229,,89715,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31104,Jimboomba,15,999,93.6,92.2,,53.1,40170,39569,,42917,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30402,Kenmore - Brookfield - Moggill,15,999,95,95,,77.9,36024,36024,,37920,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31105,Loganlea - Carbrook,15,999,92.4,90.7,,56.9,46985,46121,,50850,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31202,Mackay,15,999,95,95,,55.6,87610,87610,,92221,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31603,Maroochy,15,999,95,93.9,,65.3,50039,49460,,52673,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31905,Maryborough,15,999,95,95,,66.2,36965,36965,,38910,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30303,Mt Gravatt,15,999,94.1,92.5,,66.5,60899,59863,,64717,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30905,Mudgeeraba - Tallebudgera,15,999,91,89.6,,57,25380,24989,,27890,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31607,Nambour,15,999,95,95,,62.4,35845,35845,,37732,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31304,Narangba - Burpengary,15,999,95,95,,61.4,50497,50497,,53155,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30304,Nathan,15,999,88.6,87.4,,70.8,30745,30329,,34701,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30906,Nerang,15,999,87.9,86.4,,56.2,50415,49555,,57355,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31605,Noosa,15,999,95,95,,66.8,36100,36100,,38000,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31608,Noosa Hinterland,15,999,87.8,86.4,,64.6,17158,16884,,19542,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31402,North Lakes,15,999,91.7,90.3,,61.7,60668,59742,,66159,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30203,Nundah,15,999,92.8,91.4,,70.3,33608,33101,,36215,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30907,Ormeau - Oxenford,15,999,92.4,90.8,,54.1,105221,103399,,113876,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31502,Outback - North,15,999,91,87.3,,53.7,20546,19711,,22578,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31503,Outback - South,15,999,95,93.8,,71.8,13153,12987,,13845,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30604,Port Douglas - Daintree,15,999,92.7,90.8,,62.4,9505,9310,,10253,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,31305,Redcliffe,15,999,95,95,,69.2,50035,50035,,52668,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30908,Robina,15,999,87.2,85.7,,58.6,39156,38483,,44904,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30803,Rockhampton,15,999,94.8,93.1,,60.3,90448,88826,,95409,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
2022-07-17,ASGS_2016_SA3,QLD,30305,Rocklea - Acacia Ridge,15,999,95,95,,61.4,48950,48950,,51526,Y,https://www.health.gov.au/sites/default/files/documents/2022/07/covid-19-vaccination-geographic-vaccination-rates-sa3-18-july-2022.pdf
