id,orgId,orgName,contactPhone,contactWebsite,characteristic,appointments,offerings,billingOptions,booking,addressLine1,addressLine2,addressLine3,postcode,suburb,state,lat,lon,updatedTime,dateAsAt
d0369149-71f5-474b-e66b-0823ad6d3e02,1ecb4f90-1798-4074-c8ae-86d31c9c3f60,Urunga Medical Centre,0266556331,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,20 Fitzroy St,2455,URUNGA,NSW,-30.496315,153.016448,2021-06-28T23:15:32Z,2021-07-27
d038886d-ebda-4605-2c3b-b4c7c51770e8,c710bd92-37c9-4b5d-c1a3-024705134507,Mountain View Medical Centre,07 4098 1711,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Mountain View Medical Centre,,4 Front St,4873,MOSSMAN,QLD,-16.459609,145.374055,2021-06-28T23:15:32Z,2021-07-27
d03a76c7-7386-46d9-84b6-b762061626a8,eea003e2-d927-476c-6834-c5a208ccd04a,Saunders Street Clinic,03 6442 1700,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,37 Jackson St,7325,WYNYARD,TAS,-40.9901649,145.72907831,2021-06-28T23:15:32Z,2021-07-27
d04341af-e1c4-4497-f372-6a8fa8baa2fe,ba44fe39-fc47-4e21-f39a-79ceae627427,Middle Park Medical Centre,0733765743,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Sonic Healthcare,Park Village Shopping Centre,,Horizon Dr,4074,MIDDLE PARK,QLD,-27.555427,152.92602,2021-06-28T23:15:32Z,2021-07-27
d047243c-9982-4677-0fe3-c4770e2d55b9,e44c55e9-cb40-420a-745c-6384281cd656,Myhealth Medical Carlingford,0298713088,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Healthsite,,SHOP 2,821 - 825 Pennant Hills Rd,2118,CARLINGFORD,NSW,-33.777963,151.052362,2021-06-28T23:15:32Z,2021-07-27
d04c04c7-728c-494b-dca0-1fb56fbf8194,9482e5a9-45a7-4ca8-24b3-2eb1fc958ad5,Trinity Medical Centre - Salisbury,08 8258 1677,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,31 Bagster Rd,5108,SALISBURY NORTH,SA,-34.75386244,138.63201131,2021-06-28T23:15:32Z,2021-07-27
d052ec2b-f2fd-4e58-15d8-cea3b3c6f2aa,20a13e77-494d-4211-07ab-5ddf41578bfd,Key Largo Medical Centre,0864017444,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Health Engine,,UNIT 1,61 Ocean Keys Bvd,6030,CLARKSON,WA,-31.689501,115.719793,2021-07-09T01:28:31Z,2021-07-27
d057c6dc-24a0-4ff3-771a-d42f31e3d74a,f3ed0328-3876-41e4-8262-c40aa388f4d3,Moora Health Centre,0896511433,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,Kintore St,6510,MOORA,WA,-30.639568,116.001314,2021-07-08T23:29:25Z,2021-07-27
d05bad4a-6f03-4c2f-973f-d8c77ec0f3da,6a8f121d-ee9a-4aeb-40ac-58f0022fb477,Goondiwindi Medical Centre,0746711444,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,AutoMed,Goondiwindi Medical Centre,,49 Bowen St,4390,GOONDIWINDI,QLD,-28.548004,150.306969,2021-07-26T22:21:35Z,2021-07-27
d05e99aa-e3eb-4626-87f3-3161c3b4cc35,00cf47a4-ece4-404d-ee25-617a7a8c5085,Family Doctors Berala,0296462636,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Health Engine,,Shop A,27 - 29 Crawford St,2141,BERALA,NSW,-33.871342,151.030868,2021-07-09T01:28:31Z,2021-07-27
d05e9c9a-2cbd-44d4-09cd-86b9b6e90020,a69ca347-df79-435c-0cea-b692ed027f3f,Greysmed Practice,0296319168,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Health Engine,,,704 Merrylands Rd,2145,GREYSTANES,NSW,-33.829949,150.950395,2021-07-09T01:28:31Z,2021-07-27
d05f93c7-7093-4cbe-358b-8707d769db80,3a63c66f-b028-41e4-e032-98bfef5f4561,Medical and Dental Centre 490 Springvale Road Forest Hill,0388041900,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,490 - 524 Springvale Rd,3131,FOREST HILL,VIC,-37.848649,145.169734,2021-06-28T23:15:32Z,2021-07-27
d0695bbf-95ff-4cce-226d-e6dc85d822eb,603b6524-dfb3-4589-4dd4-f7d3227fba83,DR F Mignone & Associates,0883370499,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,58 Newton Rd,5074,CAMPBELLTOWN,SA,-34.881886,138.67341,2021-06-28T23:15:32Z,2021-07-27
d0751108-7626-4482-80dd-f2a36c70769c,c21f9402-001d-429f-86b4-b4883f73fa6e,Southern Cross General Practice,0890491147,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,17 Achernar St,6426,SOUTHERN CROSS,WA,-31.232257,119.327261,2021-07-07T06:55:28Z,2021-07-27
d07af48c-64f3-4d33-b661-f7e1c90d80dc,02a4358b-1e98-42ea-2e22-39859f479d22,Amcal Max Casuarina,0889277857,,Pharmacy,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,Unit 3,11 Vanderlin Dr,0810,CASUARINA,NT,-12.375954,130.88444,2021-07-02T01:06:04Z,2021-07-27
d080d516-3dfd-4007-831d-521f2a9fabb7,b2dac44b-9800-4d88-dd7a-04b273c152a1,Eastside Medical Centre,0741542466,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,Shop 5-7,135 Bargara Rd,4670,BUNDABERG EAST,QLD,-24.852688,152.380875,2021-06-28T23:15:32Z,2021-07-27
d087a4fa-9eb3-43af-a955-aff8cd308d52,889f9a5b-b4c4-4335-3361-92394bf29163,Cottage Medical On Pulman,0244221210,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,1 Pulman St,2535,BERRY,NSW,-34.774734,150.703879,2021-06-28T23:15:32Z,2021-07-27
d088a5ea-f82b-4a56-8355-04fabe747d4d,71841286-7c91-491f-67f1-578c6b496a45,Lake Innes Medical & Dental Centre,02 6581 3131,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,43 John Oxley Dr,2444,PORT MACQUARIE,NSW,-31.45738685,152.87480318,2021-06-28T23:15:32Z,2021-07-27
d089a2f8-bfff-45a2-5aa1-b04dc84f0572,0eced26b-5f33-4aea-60f8-73aea5b3e4b3,Scotts Head Medical Practice,0265246122,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,5 Adin St,2447,SCOTTS HEAD,NSW,-30.746906,152.995501,2021-06-28T23:15:32Z,2021-07-27
d08b9052-47ab-4576-b31c-b2e8094ebb32,355d18bc-0191-46f9-0788-3609a96b6ff6,Surrey Hills Medical Centre,0398361366,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,174 Union Rd,3127,SURREY HILLS,VIC,-37.822527,145.097593,2021-06-28T23:15:32Z,2021-07-27
d08c8585-77bd-4783-7712-0a352ec2b82d,38d5291b-2e2c-4ed3-e2b9-5d651f6c46e3,WA Country Health Service - Augusta,132684,https://rollup.wa.gov.au/,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - Pfizer,No Fee,Western Australia Department of Health,,,Mobile Clinic,6290,AUGUSTA,WA,-34.3039,115.1447,2021-06-15T06:03:20Z,2021-07-27
d08d7ea2-0465-4c1a-24aa-60db4277c878,726aa8e6-f270-4f6a-d3c6-93aa933f3abe,Cairns West Medical Centre,,https://www.cairnswestmedical.com.au/covid19-vaccination-clinic/,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,"Entrance just off Hoare Street, in Cominos Place",Shop 6,114 Hoare St,4870,MANUNDA,QLD,-16.92291,145.745646,2021-07-14T00:27:53Z,2021-07-27
d0916fe3-0cf1-426d-1811-63246ed408a8,544495b2-d6e5-4aea-bec8-4664f1893540,Prestons Medical Practice,0296078588,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,1 Yerona St,2170,PRESTONS,NSW,-33.952253,150.863064,2021-07-19T05:39:18Z,2021-07-27
d0a3fbf3-c126-4731-ee22-761fe3492fa9,54591ad6-4fd0-4c16-5c82-5b5b71dcc111,Better Health Medical Centre,0358977288,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,77 Wyndham St,3630,SHEPPARTON,VIC,-36.373451,145.40135,2021-06-28T23:15:32Z,2021-07-27
d0a6e943-7ee1-4ed5-60af-24111c723bef,9165ab00-40b0-4587-28c0-b9fc5bb08cd9,Hyde and Partners,08 8522 3444,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,6 Adelaide Rd,5118,GAWLER,SA,-34.603858,138.7472,2021-06-28T23:15:32Z,2021-07-27
d0b0b32c-ec1f-4c93-cf6c-d73ebd16b645,5d0aa657-62d0-4c3c-b327-6d28014730b6,Bakers Hill Pharmacy,0895741947,,Pharmacy,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,Shop 3,4601 Great Eastern Hwy,6562,BAKERS HILL,WA,-31.748372,116.457668,2021-07-02T01:06:04Z,2021-07-27
d0b97c2d-db7c-45d3-a23b-8bbc745ca82b,6d64fb33-43d9-437f-fa1b-31f44e4b6454,Noosaville Seven Day Medical Centre,0754734100,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,Homemaker Centre,Shop 4,Thomas St,4566,NOOSAVILLE,QLD,-26.400455,153.063176,2021-07-07T06:54:40Z,2021-07-27
d0bd658b-70b0-40bd-443a-e4acb46ef8a6,89d266ca-eb92-4f96-d62b-1bf31f6853b1,Gandangara Health Services,0296010700,,Aboriginal Community Controlled Health Service (ACCHS),Yes,COVID-19 Vaccine - AstraZeneca,Bulk Billing Only,Unknown,,,64 Macquarie St,2170,LIVERPOOL,NSW,-33.925713,150.921934,2021-06-28T23:15:32Z,2021-07-27
d0d9bc8c-5d15-4c6e-6ff4-007cd45d4477,3f0d9d6c-371b-4c15-d99e-49ce5f3742da,Surrey Hills Health Matters,0398361777,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,SHOP 1,486 Whitehorse Rd,3127,SURREY HILLS,VIC,-37.814922,145.097352,2021-06-28T23:15:32Z,2021-07-27
d0de9b26-ed4d-4194-bbd7-066241ba3b68,4876d089-beed-44a4-6a31-bee3c039c8a0,Mount Isa (Gidgee) Respiratory Clinic,0447132500,,GP Respiratory Clinic,Yes,"COVID-19 Vaccine - AstraZeneca, COVID-19 Vaccine - Pfizer",No Fee,Unknown,,,121 Marian St,4825,TOWNVIEW,QLD,-20.725557,139.511879,2021-07-02T09:32:05Z,2021-07-27
d0dea100-94b4-43cd-2752-5a13242f81a2,25609a97-492b-4f6f-9fd2-23e432821449,Brook Medical Centre,0265431222,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,64 Brook St,2333,MUSWELLBROOK,NSW,-32.263121,150.890094,2021-06-28T23:15:32Z,2021-07-27
d0df9634-c4c7-45da-eb48-b15f49a37e9d,28d8abf6-75c7-4749-7a02-4a40a883eb35,Broadmeadows Medical Centre,0393092345,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,332 Camp Rd,3047,BROADMEADOWS,VIC,-37.686201,144.92988,2021-07-15T06:55:12Z,2021-07-27
d0e0924a-6632-414f-01a7-b20659636c4d,f2bc3d8b-de1e-4e8d-6426-3b57a9b1ce46,United Medical Centres North Lakes,0734823123,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Hilltop Shopping Centre,Shop 2B,71 Astley Pde,4509,NORTH LAKES,QLD,-27.221308,153.001399,2021-06-28T23:15:32Z,2021-07-27
d0e37ea1-0f29-4216-0a6d-b6f796819a2d,9e79bbeb-2bea-4151-384d-de27072aabd9,Pharmacy 777 Carnarvon,0899411772,,Pharmacy,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,MyHealth1st,,Shop 1 3 & 5,6 Robinson St,6701,CARNARVON,WA,-24.88535,113.65652,2021-07-27T02:09:57Z,2021-07-27
d0e475ce-53ff-4a00-362b-b745b600768d,3141de14-fc99-4fd8-0b95-c054098671fa,Yeppoon Medical Centre,07 4939 4355,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Yeppoon Medical Centre,,19 Hill St,4703,YEPPOON,QLD,-23.12957425,150.74788118,2021-06-28T23:15:32Z,2021-07-27
d0eb5166-0482-4119-3359-bd801f7ce49e,c1d84941-2dda-4d1c-cabe-16dec449490f,Caboolture Square Community Vaccination Clinic,134268,https://www.qld.gov.au/health/conditions/health-alerts/coronavirus-covid-19/protect-yourself-others/covid-19-vaccine/book#Queensland-Health-vaccination-locations-4,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - AstraZeneca,No Fee,Queensland Department of Health,,,60-78 KING STREET,4510,CABOOLTURE,QLD,-27.085302670,152.949253750,2021-06-28T01:33:12Z,2021-07-27
d0ffdb7d-a5f4-4001-a1a2-267998e52c3a,309ebc9b-01b2-499b-6f61-7004b840e6ab,Priceline Pharmacy Margaret River,0897572224,,Pharmacy,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,GuildLink,,,146 Bussell Hwy,6285,MARGARET RIVER,WA,-33.95242,115.07302,2021-07-15T06:48:21Z,2021-07-27
d102bc19-13e1-4433-3c3a-2b090b23ac0a,b4d9b7a8-dd15-4a76-d35e-06a2bf831921,Vale Medical Practice,0299384433,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Sonic Healthcare,Brookvale House,Floor 1  Shop BLGGZ,1 Cross St,2100,BROOKVALE,NSW,-33.766031,151.269438,2021-06-28T23:15:32Z,2021-07-27
d104b726-ea5a-4779-6cab-d606120df03f,943a9316-95ef-4e1b-e22f-9100a7cc3db6,Coolum Beach Medical Centre,0754461466,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,Pacific On Coolum Commercial,,21 - 37 Birtwill St,4573,COOLUM BEACH,QLD,-26.527245,153.088376,2021-06-28T23:15:32Z,2021-07-27
d105aa69-d09b-4bd8-aec7-d9fb434cb94f,f1e548d2-cff5-43e7-9f9b-6444a957e5e9,Bankstown Family Medical Practice,0297904321,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,96 Bankstown City Plza,2200,BANKSTOWN,NSW,-33.917507,151.033104,2021-07-20T05:42:12Z,2021-07-27
d106a870-bcd8-45fb-4600-2ef94741daea,61963509-2ae1-4d39-a784-a9731dfbf7b3,The Lindisfarne Clinic,03 6243 8611,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,30 Lincoln St,7015,LINDISFARNE,TAS,-42.84760494,147.35210537,2021-06-28T23:15:32Z,2021-07-27
d10a8fde-073a-4237-6525-3291941ef67a,d73845fe-e005-4641-65cf-3e5a7ca2b757,WA Country Health Service - Mullewa,132684,https://rollup.wa.gov.au/,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - AstraZeneca,No Fee,Western Australia Department of Health,,,Mobile Clinic,6630,MULLEWA,WA,-28.4913,115.5532,2021-06-15T06:05:06Z,2021-07-27
d10d7754-1d8e-48a2-6b38-8cd2ead2bc85,375b0b19-46a6-43e6-fd6c-37faf52d3676,Marine Parade Medical,0732840723,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,97 Marine Pde,4020,REDCLIFFE,QLD,-27.232281,153.116447,2021-06-28T23:15:32Z,2021-07-27
d11065a5-da49-4f47-ddc6-39c423fbc9cb,74689b43-3885-4c57-c9aa-959bdf01023e,South Steyne Medical Centre,0272092920,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,15 - 16 South Steyne,2095,MANLY,NSW,-33.798979,151.289013,2021-06-28T23:15:32Z,2021-07-27
d11d1ed6-2baa-4480-7efd-458ff6e2ebdb,50805516-c5d0-4504-3030-d274a9a7093f,Hillcrest Family Medicine,03 5174 2345,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,26 Seymour St,3844,TRARALGON,VIC,-38.19562207,146.53857169,2021-06-28T23:15:32Z,2021-07-27
d153da8e-459b-465b-5441-26e8fd9c53e4,31b23bee-9c28-42bf-888e-86f25ff4d5bc,Kyabram Regional Clinic,0358521888,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,98 Fenaughty St,3620,KYABRAM,VIC,-36.314893,145.043314,2021-07-08T23:29:25Z,2021-07-27
d158b62f-c010-45a4-385c-81cc6fed6c6f,abcc5b42-7fe7-43a0-2109-4135339c6d4c,Moura Pharmacy,0749971476,,Pharmacy,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,3 Marshall St,4718,MOURA,QLD,-24.568476,149.975363,2021-06-28T23:15:32Z,2021-07-27
d18d7ac1-71c2-41bf-21f6-b62b5b0d60a2,25d0f0a1-0c45-494c-973c-e97aae51dc4a,Bay Centre Medical Clinic Suffolk Park,0266855788,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,1 Bryce St,2481,SUFFOLK PARK,NSW,-28.690085,153.610683,2021-06-28T23:15:32Z,2021-07-27
d18e78c8-5dfe-4be2-b92e-0c295f01813d,9581ded7-6732-439f-9f25-2fa922f6ee15,Churinga Medical Centre,03 9722 9888,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Main building,,465 Mount Dandenong Rd,3137,KILSYTH,VIC,-37.801205,145.306931,2021-06-28T23:15:32Z,2021-07-27
d18f6a0b-433f-4f40-fb4b-0e1e90414a4d,f22c9394-a138-486a-5c91-02ed24809647,Fort Street Medical Centre,0295695120,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,50 Fort St,2049,PETERSHAM,NSW,-33.889567,151.155066,2021-06-28T23:15:32Z,2021-07-27
d1944d8f-300c-48f2-31cf-135deede548d,32b1341d-bfb3-49b5-0300-87eb855539fc,WA Country Health Service - Karratha,132684,https://rollup.wa.gov.au/,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - AstraZeneca,No Fee,Western Australia Department of Health,,,Mobile Clinic,6714,KARRATHA,WA,-20.7348,116.8455,2021-06-15T06:04:31Z,2021-07-27
d1945469-d873-4a2a-9c4a-670ed1539ac8,0f9aff2b-4af1-4480-38a0-ebecf69e85a5,York General Practice,0896410000,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Sonic Healthcare,,,6 Howick St,6302,YORK,WA,-31.889308,116.76655,2021-06-28T23:15:32Z,2021-07-27
d19d1687-5479-4802-1eb1-71329b4d9bf9,5889d3d1-ef3e-4d5b-70a2-e6feb875ae1e,ACCHS – INDIGENOUS ONLY - Nunkuwarrin Yunti Of South Australia Inc.,0884061600,,Aboriginal Community Controlled Health Service (ACCHS),Yes,COVID-19 Vaccine - AstraZeneca,Bulk Billing Only,Unknown,,,182 - 190 Wakefield St,5000,ADELAIDE,SA,-34.927807,138.607707,2021-06-28T23:15:32Z,2021-07-27
d1ba6e70-c1bd-4932-e557-8db1a59b713b,ca0fafef-7cdf-484b-b788-043850d50c86,WISHING WELL CLINIC BUNBURY,0897915355,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,51 - 55 Forrest Ave,6230,BUNBURY,WA,-33.339919,115.646232,2021-07-07T23:58:51Z,2021-07-27
d1bd5dc0-7e78-41d6-56e5-3ba3dec47d80,071c4019-6ebe-41bb-84c5-61da3ba9d84e,Glen Family Medical Centre,0395607888,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,307 Springvale Rd,3150,GLEN WAVERLEY,VIC,-37.884187,145.164598,2021-06-28T23:15:32Z,2021-07-27
d1c625c1-6dd6-4a16-2ab4-ef2195096f66,177595f4-4ec7-49ff-cbba-26a687ae0cec,Medical One - Greensborough,0394047777,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Healthsite,,,68 Main St,3088,GREENSBOROUGH,VIC,-37.703449,145.104749,2021-07-08T23:29:25Z,2021-07-27
d1cef886-622f-4819-53a0-f6aa1e04b9d6,39d5224a-51b7-45ca-5d2b-5e5d45cdaa22,Mt Morgan MPHS,134268,https://www.qld.gov.au/health/conditions/health-alerts/coronavirus-covid-19/protect-yourself-others/covid-19-vaccine/book#Queensland-Health-vaccination-locations-4,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - Pfizer,No Fee,Queensland Department of Health,Mt Morgan MPHS,,Black St,4714,MOUNT MORGAN,QLD,-23.644665,150.392829,2021-06-28T01:33:12Z,2021-07-27
d1d4d22e-c8e1-4184-cef5-a78d934bf4fc,229f31d4-8f62-40fe-fd8f-5fcf8d19537d,Geraldton Regional Aboriginal Medical Service Rangeway,0899566555,,Aboriginal Community Controlled Health Service (ACCHS),Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,Aboriginal Medical Centre,,60 Rifle Range Rd,6530,RANGEWAY,WA,-28.785005,114.629142,2021-07-02T09:31:59Z,2021-07-27
d1e17dbb-80a3-449e-165b-b59eae1354ad,9f17f9e7-149b-4e06-dd10-7e8d00b79272,HealthHub Taree,02 6552 5533,https://manninghealthhub.com.au,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Butterworth Car Park,,15 Butterworth Lane,2430,TAREE,NSW,-31.91311437,152.45986651,2021-07-07T23:00:14Z,2021-07-27
d1ea2a9b-9df3-456e-9211-7b96adb6cf0e,7fcdd20a-97ce-4db5-af9c-7ae6441035c2,Wagga Wagga Base Hospital Covid-19 Vaccination Clinic,1800 571 155,https://www.health.nsw.gov.au/Infectious/covid-19/vaccine,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - Pfizer,No Fee,New South Wales Department of Health,Wagga Wagga Base Hospital,,6 Yathong Street,2650,WAGGA WAGGA,NSW,-35.1195817,147.3564372,2021-07-15T11:35:39Z,2021-07-27
d1f1243d-8dbf-407c-2920-6f5bba238303,b83c43e4-92c5-4023-10d4-1908b431653c,Lakemba Family Practice,0297582282,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,37 Railway Pde,2195,LAKEMBA,NSW,-33.919144,151.076239,2021-06-28T23:15:32Z,2021-07-27
d1f22053-2f2a-4cf1-3f7e-7002cbe371b3,8220d478-fb1d-4767-faf8-091fb55f484d,Port Curtis Medical Centre,0749721111,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,8 Tank St,4680,GLADSTONE CENTRAL,QLD,-23.847007,151.262362,2021-06-28T23:15:32Z,2021-07-27
d1f31396-156b-4050-829b-72f6fc2239c3,dfcb8934-3423-4c32-b764-dc63b8e9f07f,DR David Howe,0263620722,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,88 Byng St,2800,ORANGE,NSW,-33.281438,149.097226,2021-06-28T23:15:32Z,2021-07-27
d20796d2-0e76-4dfe-8468-863e92163b24,72a83280-7ebc-4de7-2867-d2863b984172,Kogarah Family Practice,0280681334,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,Shop 3,13 - 19 Hogben St,2217,KOGARAH,NSW,-33.964967,151.135908,2021-06-28T23:15:32Z,2021-07-27
d21063b4-9177-4299-5bec-e46c2fc695e0,ce9b3fa1-44f0-4948-abe5-40836d8ad384,Maxcare Clinic Eastwood,0298040811,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,263 Rowe St,2122,EASTWOOD,NSW,-33.792051,151.077664,2021-06-28T23:15:32Z,2021-07-27
d225dd14-0366-4e02-a48a-a559dd63c726,0abd55ef-aebb-45e6-15dd-b31bd7b12a1d,Hector St Family Medical Practice,0296444848,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,255 Hector St,2162,SEFTON,NSW,-33.895584,151.004732,2021-06-28T23:15:32Z,2021-07-27
